best_data,std_dev,routing pass,layout pass,coupling map,circuit label,beam width,look ahead
"{'depth': 58, 'depth_ratio': 2.52, 'time': 0.052539825439453125, 'cx_gates': 193, 'num_gates': 194}","{'depth': 3.742, 'depth_ratio': 0.1636, 'time': 0.001924, 'cx_gates': 14.57, 'num_gates': 14.57}",sabre_v020_dive_001,sabre_v020,hex_127,21,1,0
"{'depth': 59, 'depth_ratio': 2.46, 'time': 0.05305814743041992, 'cx_gates': 179, 'num_gates': 180}","{'depth': 3.919, 'depth_ratio': 0.1638, 'time': 0.002552, 'cx_gates': 19.22, 'num_gates': 19.22}",sabre_v020_dive_001,sabre_v020,hex_127,22,1,0
"{'depth': 65, 'depth_ratio': 2.6, 'time': 0.05857992172241211, 'cx_gates': 222, 'num_gates': 223}","{'depth': 3.763, 'depth_ratio': 0.1505, 'time': 0.01439, 'cx_gates': 34.29, 'num_gates': 34.29}",sabre_v020_dive_001,sabre_v020,hex_127,23,1,0
"{'depth': 65, 'depth_ratio': 2.5, 'time': 0.05973482131958008, 'cx_gates': 247, 'num_gates': 248}","{'depth': 4.118, 'depth_ratio': 0.1574, 'time': 0.00133, 'cx_gates': 13.87, 'num_gates': 13.87}",sabre_v020_dive_001,sabre_v020,hex_127,24,1,0
"{'depth': 67, 'depth_ratio': 2.48, 'time': 0.06142902374267578, 'cx_gates': 254, 'num_gates': 255}","{'depth': 5.528, 'depth_ratio': 0.2051, 'time': 0.00136, 'cx_gates': 9.749, 'num_gates': 9.749}",sabre_v020_dive_001,sabre_v020,hex_127,25,1,0
"{'depth': 74, 'depth_ratio': 2.64, 'time': 0.0658559799194336, 'cx_gates': 279, 'num_gates': 280}","{'depth': 4.308, 'depth_ratio': 0.1547, 'time': 0.002137, 'cx_gates': 20.87, 'num_gates': 20.87}",sabre_v020_dive_001,sabre_v020,hex_127,26,1,0
"{'depth': 72, 'depth_ratio': 2.48, 'time': 0.10446906089782715, 'cx_gates': 271, 'num_gates': 272}","{'depth': 5.713, 'depth_ratio': 0.197, 'time': 0.01613, 'cx_gates': 19.31, 'num_gates': 19.31}",sabre_v020_dive_001,sabre_v020,hex_127,27,1,0
"{'depth': 79, 'depth_ratio': 2.63, 'time': 0.06956601142883301, 'cx_gates': 281, 'num_gates': 282}","{'depth': 2.4, 'depth_ratio': 0.08139, 'time': 0.002351, 'cx_gates': 11.76, 'num_gates': 11.76}",sabre_v020_dive_001,sabre_v020,hex_127,28,1,0
"{'depth': 78, 'depth_ratio': 2.52, 'time': 0.06984615325927734, 'cx_gates': 252, 'num_gates': 253}","{'depth': 2.871, 'depth_ratio': 0.09002, 'time': 0.001575, 'cx_gates': 21.88, 'num_gates': 21.88}",sabre_v020_dive_001,sabre_v020,hex_127,29,1,0
"{'depth': 80, 'depth_ratio': 2.5, 'time': 0.11725091934204102, 'cx_gates': 325, 'num_gates': 326}","{'depth': 6.151, 'depth_ratio': 0.1919, 'time': 0.01955, 'cx_gates': 30.79, 'num_gates': 30.79}",sabre_v020_dive_001,sabre_v020,hex_127,30,1,0
"{'depth': 81, 'depth_ratio': 2.45, 'time': 0.0823068618774414, 'cx_gates': 374, 'num_gates': 375}","{'depth': 6.888, 'depth_ratio': 0.2103, 'time': 0.005094, 'cx_gates': 33.48, 'num_gates': 33.48}",sabre_v020_dive_001,sabre_v020,hex_127,31,1,0
"{'depth': 86, 'depth_ratio': 2.53, 'time': 0.08187174797058105, 'cx_gates': 354, 'num_gates': 355}","{'depth': 5.845, 'depth_ratio': 0.1715, 'time': 0.003321, 'cx_gates': 36.37, 'num_gates': 36.37}",sabre_v020_dive_001,sabre_v020,hex_127,32,1,0
"{'depth': 93, 'depth_ratio': 2.66, 'time': 0.07771897315979004, 'cx_gates': 343, 'num_gates': 344}","{'depth': 5.177, 'depth_ratio': 0.1464, 'time': 0.01766, 'cx_gates': 31.54, 'num_gates': 31.54}",sabre_v020_dive_001,sabre_v020,hex_127,33,1,0
"{'depth': 89, 'depth_ratio': 2.47, 'time': 0.0903470516204834, 'cx_gates': 401, 'num_gates': 402}","{'depth': 6.242, 'depth_ratio': 0.1715, 'time': 0.02126, 'cx_gates': 29.58, 'num_gates': 29.58}",sabre_v020_dive_001,sabre_v020,hex_127,34,1,0
"{'depth': 101, 'depth_ratio': 2.73, 'time': 0.09673023223876953, 'cx_gates': 453, 'num_gates': 454}","{'depth': 3.2, 'depth_ratio': 0.08727, 'time': 0.01298, 'cx_gates': 27.01, 'num_gates': 27.01}",sabre_v020_dive_001,sabre_v020,hex_127,35,1,0
"{'depth': 99, 'depth_ratio': 2.61, 'time': 0.09962201118469238, 'cx_gates': 469, 'num_gates': 470}","{'depth': 6.45, 'depth_ratio': 0.1678, 'time': 0.003914, 'cx_gates': 37.52, 'num_gates': 37.52}",sabre_v020_dive_001,sabre_v020,hex_127,36,1,0
"{'depth': 102, 'depth_ratio': 2.62, 'time': 0.09287023544311523, 'cx_gates': 419, 'num_gates': 420}","{'depth': 5.292, 'depth_ratio': 0.135, 'time': 0.004043, 'cx_gates': 33.48, 'num_gates': 33.48}",sabre_v020_dive_001,sabre_v020,hex_127,37,1,0
"{'depth': 100, 'depth_ratio': 2.5, 'time': 0.1395399570465088, 'cx_gates': 471, 'num_gates': 472}","{'depth': 10.19, 'depth_ratio': 0.2569, 'time': 0.01751, 'cx_gates': 27.69, 'num_gates': 27.69}",sabre_v020_dive_001,sabre_v020,hex_127,38,1,0
"{'depth': 111, 'depth_ratio': 2.71, 'time': 0.1100621223449707, 'cx_gates': 457, 'num_gates': 458}","{'depth': 6.859, 'depth_ratio': 0.1675, 'time': 0.02933, 'cx_gates': 28.33, 'num_gates': 28.33}",sabre_v020_dive_001,sabre_v020,hex_127,39,1,0
"{'depth': 113, 'depth_ratio': 2.69, 'time': 0.10330796241760254, 'cx_gates': 464, 'num_gates': 465}","{'depth': 5.463, 'depth_ratio': 0.132, 'time': 0.00536, 'cx_gates': 32.28, 'num_gates': 32.28}",sabre_v020_dive_001,sabre_v020,hex_127,40,1,0
"{'depth': 118, 'depth_ratio': 2.74, 'time': 0.10042691230773926, 'cx_gates': 462, 'num_gates': 463}","{'depth': 5.571, 'depth_ratio': 0.1317, 'time': 0.003144, 'cx_gates': 29.88, 'num_gates': 29.88}",sabre_v020_dive_001,sabre_v020,hex_127,41,1,0
"{'depth': 125, 'depth_ratio': 2.84, 'time': 0.10132980346679688, 'cx_gates': 451, 'num_gates': 452}","{'depth': 2.993, 'depth_ratio': 0.06859, 'time': 0.00597, 'cx_gates': 40.96, 'num_gates': 40.96}",sabre_v020_dive_001,sabre_v020,hex_127,42,1,0
"{'depth': 124, 'depth_ratio': 2.76, 'time': 0.12146282196044922, 'cx_gates': 593, 'num_gates': 594}","{'depth': 5.886, 'depth_ratio': 0.1292, 'time': 0.01863, 'cx_gates': 20.66, 'num_gates': 20.66}",sabre_v020_dive_001,sabre_v020,hex_127,43,1,0
"{'depth': 127, 'depth_ratio': 2.76, 'time': 0.11990594863891602, 'cx_gates': 597, 'num_gates': 598}","{'depth': 3.97, 'depth_ratio': 0.08727, 'time': 0.005437, 'cx_gates': 60.43, 'num_gates': 60.43}",sabre_v020_dive_001,sabre_v020,hex_127,44,1,0
"{'depth': 124, 'depth_ratio': 2.64, 'time': 0.12290096282958984, 'cx_gates': 595, 'num_gates': 596}","{'depth': 6.242, 'depth_ratio': 0.1322, 'time': 0.01337, 'cx_gates': 11.48, 'num_gates': 11.48}",sabre_v020_dive_001,sabre_v020,hex_127,45,1,0
"{'depth': 133, 'depth_ratio': 2.77, 'time': 0.10109686851501465, 'cx_gates': 455, 'num_gates': 456}","{'depth': 4.587, 'depth_ratio': 0.09562, 'time': 0.0105, 'cx_gates': 84.72, 'num_gates': 84.72}",sabre_v020_dive_001,sabre_v020,hex_127,46,1,0
"{'depth': 143, 'depth_ratio': 2.92, 'time': 0.10957098007202148, 'cx_gates': 453, 'num_gates': 454}","{'depth': 3.059, 'depth_ratio': 0.06119, 'time': 0.02354, 'cx_gates': 108.0, 'num_gates': 108.0}",sabre_v020_dive_001,sabre_v020,hex_127,47,1,0
"{'depth': 137, 'depth_ratio': 2.74, 'time': 0.13096094131469727, 'cx_gates': 598, 'num_gates': 599}","{'depth': 3.816, 'depth_ratio': 0.07632, 'time': 0.00481, 'cx_gates': 35.73, 'num_gates': 35.73}",sabre_v020_dive_001,sabre_v020,hex_127,48,1,0
"{'depth': 142, 'depth_ratio': 2.78, 'time': 0.11505794525146484, 'cx_gates': 521, 'num_gates': 522}","{'depth': 5.678, 'depth_ratio': 0.1136, 'time': 0.01879, 'cx_gates': 65.22, 'num_gates': 65.22}",sabre_v020_dive_001,sabre_v020,hex_127,49,1,0
"{'depth': 146, 'depth_ratio': 2.81, 'time': 0.14299583435058594, 'cx_gates': 714, 'num_gates': 715}","{'depth': 1.855, 'depth_ratio': 0.03311, 'time': 0.03021, 'cx_gates': 37.01, 'num_gates': 37.01}",sabre_v020_dive_001,sabre_v020,hex_127,50,1,0
"{'depth': 142, 'depth_ratio': 2.68, 'time': 0.14928817749023438, 'cx_gates': 706, 'num_gates': 707}","{'depth': 6.28, 'depth_ratio': 0.1184, 'time': 0.01988, 'cx_gates': 46.99, 'num_gates': 46.99}",sabre_v020_dive_001,sabre_v020,hex_127,51,1,0
"{'depth': 152, 'depth_ratio': 2.81, 'time': 0.15891218185424805, 'cx_gates': 725, 'num_gates': 726}","{'depth': 6.242, 'depth_ratio': 0.1166, 'time': 0.01864, 'cx_gates': 113.4, 'num_gates': 113.4}",sabre_v020_dive_001,sabre_v020,hex_127,52,1,0
"{'depth': 151, 'depth_ratio': 2.75, 'time': 0.15012717247009277, 'cx_gates': 666, 'num_gates': 667}","{'depth': 8.085, 'depth_ratio': 0.1451, 'time': 0.005571, 'cx_gates': 53.63, 'num_gates': 53.63}",sabre_v020_dive_001,sabre_v020,hex_127,53,1,0
"{'depth': 159, 'depth_ratio': 2.84, 'time': 0.17032694816589355, 'cx_gates': 622, 'num_gates': 623}","{'depth': 5.154, 'depth_ratio': 0.09121, 'time': 0.01015, 'cx_gates': 67.18, 'num_gates': 67.18}",sabre_v020_dive_001,sabre_v020,hex_127,54,1,0
"{'depth': 158, 'depth_ratio': 2.77, 'time': 0.1417250633239746, 'cx_gates': 704, 'num_gates': 705}","{'depth': 15.25, 'depth_ratio': 0.27, 'time': 0.006632, 'cx_gates': 104.9, 'num_gates': 104.9}",sabre_v020_dive_001,sabre_v020,hex_127,55,1,0
"{'depth': 150, 'depth_ratio': 2.59, 'time': 0.1805577278137207, 'cx_gates': 693, 'num_gates': 694}","{'depth': 11.33, 'depth_ratio': 0.1942, 'time': 0.01122, 'cx_gates': 34.29, 'num_gates': 34.29}",sabre_v020_dive_001,sabre_v020,hex_127,56,1,0
"{'depth': 164, 'depth_ratio': 2.78, 'time': 0.15191221237182617, 'cx_gates': 697, 'num_gates': 698}","{'depth': 12.45, 'depth_ratio': 0.2125, 'time': 0.02004, 'cx_gates': 59.59, 'num_gates': 59.59}",sabre_v020_dive_001,sabre_v020,hex_127,57,1,0
"{'depth': 177, 'depth_ratio': 2.95, 'time': 0.16190314292907715, 'cx_gates': 863, 'num_gates': 864}","{'depth': 1.72, 'depth_ratio': 0.02728, 'time': 0.009144, 'cx_gates': 87.58, 'num_gates': 87.58}",sabre_v020_dive_001,sabre_v020,hex_127,58,1,0
"{'depth': 173, 'depth_ratio': 2.84, 'time': 0.20421195030212402, 'cx_gates': 735, 'num_gates': 736}","{'depth': 7.679, 'depth_ratio': 0.1231, 'time': 0.02099, 'cx_gates': 53.69, 'num_gates': 53.69}",sabre_v020_dive_001,sabre_v020,hex_127,59,1,0
"{'depth': 169, 'depth_ratio': 2.73, 'time': 0.1635289192199707, 'cx_gates': 826, 'num_gates': 827}","{'depth': 3.633, 'depth_ratio': 0.05727, 'time': 0.01594, 'cx_gates': 58.15, 'num_gates': 58.15}",sabre_v020_dive_001,sabre_v020,hex_127,60,1,0
"{'depth': 175, 'depth_ratio': 2.78, 'time': 0.1772317886352539, 'cx_gates': 950, 'num_gates': 951}","{'depth': 8.089, 'depth_ratio': 0.1276, 'time': 0.006423, 'cx_gates': 83.74, 'num_gates': 83.74}",sabre_v020_dive_001,sabre_v020,hex_127,61,1,0
"{'depth': 182, 'depth_ratio': 2.84, 'time': 0.17618298530578613, 'cx_gates': 879, 'num_gates': 880}","{'depth': 8.188, 'depth_ratio': 0.1289, 'time': 0.02022, 'cx_gates': 35.02, 'num_gates': 35.02}",sabre_v020_dive_001,sabre_v020,hex_127,62,1,0
"{'depth': 189, 'depth_ratio': 2.91, 'time': 0.189378023147583, 'cx_gates': 925, 'num_gates': 926}","{'depth': 3.162, 'depth_ratio': 0.05004, 'time': 0.02759, 'cx_gates': 87.96, 'num_gates': 87.96}",sabre_v020_dive_001,sabre_v020,hex_127,63,1,0
"{'depth': 185, 'depth_ratio': 2.8, 'time': 0.17885994911193848, 'cx_gates': 959, 'num_gates': 960}","{'depth': 13.26, 'depth_ratio': 0.2017, 'time': 0.02192, 'cx_gates': 47.46, 'num_gates': 47.46}",sabre_v020_dive_001,sabre_v020,hex_127,64,1,0
"{'depth': 196, 'depth_ratio': 2.93, 'time': 0.19604992866516113, 'cx_gates': 1050, 'num_gates': 1051}","{'depth': 5.762, 'depth_ratio': 0.08471, 'time': 0.0133, 'cx_gates': 156.3, 'num_gates': 156.3}",sabre_v020_dive_001,sabre_v020,hex_127,65,1,0
"{'depth': 202, 'depth_ratio': 2.97, 'time': 0.2012338638305664, 'cx_gates': 1168, 'num_gates': 1169}","{'depth': 3.2, 'depth_ratio': 0.04534, 'time': 0.009975, 'cx_gates': 137.5, 'num_gates': 137.5}",sabre_v020_dive_001,sabre_v020,hex_127,66,1,0
"{'depth': 196, 'depth_ratio': 2.84, 'time': 0.1950531005859375, 'cx_gates': 1076, 'num_gates': 1077}","{'depth': 7.003, 'depth_ratio': 0.1029, 'time': 0.01387, 'cx_gates': 91.05, 'num_gates': 91.05}",sabre_v020_dive_001,sabre_v020,hex_127,67,1,0
"{'depth': 195, 'depth_ratio': 2.79, 'time': 0.21443629264831543, 'cx_gates': 1041, 'num_gates': 1042}","{'depth': 10.38, 'depth_ratio': 0.146, 'time': 0.01445, 'cx_gates': 118.1, 'num_gates': 118.1}",sabre_v020_dive_001,sabre_v020,hex_127,68,1,0
"{'depth': 202, 'depth_ratio': 2.85, 'time': 0.20980095863342285, 'cx_gates': 1189, 'num_gates': 1190}","{'depth': 7.277, 'depth_ratio': 0.1013, 'time': 0.06415, 'cx_gates': 114.4, 'num_gates': 114.4}",sabre_v020_dive_001,sabre_v020,hex_127,69,1,0
"{'depth': 206, 'depth_ratio': 2.86, 'time': 0.22069978713989258, 'cx_gates': 1064, 'num_gates': 1065}","{'depth': 8.913, 'depth_ratio': 0.1237, 'time': 0.0163, 'cx_gates': 100.5, 'num_gates': 100.5}",sabre_v020_dive_001,sabre_v020,hex_127,70,1,0
"{'depth': 217, 'depth_ratio': 2.97, 'time': 0.3294370174407959, 'cx_gates': 1239, 'num_gates': 1240}","{'depth': 4.673, 'depth_ratio': 0.06344, 'time': 0.05618, 'cx_gates': 146.5, 'num_gates': 146.5}",sabre_v020_dive_001,sabre_v020,hex_127,71,1,0
"{'depth': 208, 'depth_ratio': 2.81, 'time': 0.2101576328277588, 'cx_gates': 1099, 'num_gates': 1100}","{'depth': 8.089, 'depth_ratio': 0.1103, 'time': 0.02122, 'cx_gates': 136.4, 'num_gates': 136.4}",sabre_v020_dive_001,sabre_v020,hex_127,72,1,0
"{'depth': 211, 'depth_ratio': 2.81, 'time': 0.35497426986694336, 'cx_gates': 1118, 'num_gates': 1119}","{'depth': 8.908, 'depth_ratio': 0.1197, 'time': 0.05586, 'cx_gates': 140.9, 'num_gates': 140.9}",sabre_v020_dive_001,sabre_v020,hex_127,73,1,0
"{'depth': 219, 'depth_ratio': 2.88, 'time': 0.2366499900817871, 'cx_gates': 1233, 'num_gates': 1234}","{'depth': 9.988, 'depth_ratio': 0.1311, 'time': 0.02845, 'cx_gates': 205.1, 'num_gates': 205.1}",sabre_v020_dive_001,sabre_v020,hex_127,74,1,0
"{'depth': 227, 'depth_ratio': 2.95, 'time': 0.2138078212738037, 'cx_gates': 1027, 'num_gates': 1028}","{'depth': 5.886, 'depth_ratio': 0.07813, 'time': 0.02912, 'cx_gates': 179.3, 'num_gates': 179.3}",sabre_v020_dive_001,sabre_v020,hex_127,75,1,0
"{'depth': 219, 'depth_ratio': 2.81, 'time': 0.2425980567932129, 'cx_gates': 1328, 'num_gates': 1329}","{'depth': 9.064, 'depth_ratio': 0.1139, 'time': 0.02339, 'cx_gates': 135.4, 'num_gates': 135.4}",sabre_v020_dive_001,sabre_v020,hex_127,76,1,0
"{'depth': 231, 'depth_ratio': 2.92, 'time': 0.262631893157959, 'cx_gates': 1203, 'num_gates': 1204}","{'depth': 9.152, 'depth_ratio': 0.1175, 'time': 0.01836, 'cx_gates': 191.5, 'num_gates': 191.5}",sabre_v020_dive_001,sabre_v020,hex_127,77,1,0
"{'depth': 227, 'depth_ratio': 2.84, 'time': 0.23435521125793457, 'cx_gates': 1252, 'num_gates': 1253}","{'depth': 7.736, 'depth_ratio': 0.09749, 'time': 0.01455, 'cx_gates': 183.5, 'num_gates': 183.5}",sabre_v020_dive_001,sabre_v020,hex_127,78,1,0
"{'depth': 236, 'depth_ratio': 2.91, 'time': 0.23876380920410156, 'cx_gates': 1256, 'num_gates': 1257}","{'depth': 6.794, 'depth_ratio': 0.08405, 'time': 0.01613, 'cx_gates': 148.5, 'num_gates': 148.5}",sabre_v020_dive_001,sabre_v020,hex_127,79,1,0
"{'depth': 241, 'depth_ratio': 2.94, 'time': 0.2378530502319336, 'cx_gates': 1086, 'num_gates': 1087}","{'depth': 9.826, 'depth_ratio': 0.1192, 'time': 0.02198, 'cx_gates': 152.4, 'num_gates': 152.4}",sabre_v020_dive_001,sabre_v020,hex_127,80,1,0
"{'depth': 240, 'depth_ratio': 2.89, 'time': 0.22947931289672852, 'cx_gates': 1258, 'num_gates': 1259}","{'depth': 6.946, 'depth_ratio': 0.08542, 'time': 0.01572, 'cx_gates': 130.1, 'num_gates': 130.1}",sabre_v020_dive_001,sabre_v020,hex_127,81,1,0
"{'depth': 245, 'depth_ratio': 2.92, 'time': 0.2555868625640869, 'cx_gates': 1166, 'num_gates': 1167}","{'depth': 5.352, 'depth_ratio': 0.06369, 'time': 0.01104, 'cx_gates': 157.9, 'num_gates': 157.9}",sabre_v020_dive_001,sabre_v020,hex_127,82,1,0
"{'depth': 241, 'depth_ratio': 2.84, 'time': 0.25568294525146484, 'cx_gates': 1323, 'num_gates': 1324}","{'depth': 6.177, 'depth_ratio': 0.07167, 'time': 0.01226, 'cx_gates': 85.89, 'num_gates': 85.89}",sabre_v020_dive_001,sabre_v020,hex_127,83,1,0
"{'depth': 244, 'depth_ratio': 2.84, 'time': 0.25051307678222656, 'cx_gates': 1261, 'num_gates': 1262}","{'depth': 13.95, 'depth_ratio': 0.1627, 'time': 0.009244, 'cx_gates': 150.6, 'num_gates': 150.6}",sabre_v020_dive_001,sabre_v020,hex_127,84,1,0
"{'depth': 249, 'depth_ratio': 2.86, 'time': 0.2605102062225342, 'cx_gates': 1322, 'num_gates': 1323}","{'depth': 14.93, 'depth_ratio': 0.1698, 'time': 0.00879, 'cx_gates': 133.4, 'num_gates': 133.4}",sabre_v020_dive_001,sabre_v020,hex_127,85,1,0
"{'depth': 250, 'depth_ratio': 2.84, 'time': 0.29385972023010254, 'cx_gates': 1431, 'num_gates': 1432}","{'depth': 5.657, 'depth_ratio': 0.06406, 'time': 0.01757, 'cx_gates': 99.7, 'num_gates': 99.7}",sabre_v020_dive_001,sabre_v020,hex_127,86,1,0
"{'depth': 265, 'depth_ratio': 2.98, 'time': 0.3249540328979492, 'cx_gates': 1387, 'num_gates': 1388}","{'depth': 6.986, 'depth_ratio': 0.07679, 'time': 0.02052, 'cx_gates': 121.3, 'num_gates': 121.3}",sabre_v020_dive_001,sabre_v020,hex_127,87,1,0
"{'depth': 258, 'depth_ratio': 2.87, 'time': 0.30042099952697754, 'cx_gates': 1658, 'num_gates': 1659}","{'depth': 7.761, 'depth_ratio': 0.08616, 'time': 0.01442, 'cx_gates': 162.0, 'num_gates': 162.0}",sabre_v020_dive_001,sabre_v020,hex_127,88,1,0
"{'depth': 271, 'depth_ratio': 2.98, 'time': 0.3007090091705322, 'cx_gates': 1590, 'num_gates': 1591}","{'depth': 8.495, 'depth_ratio': 0.09347, 'time': 0.01322, 'cx_gates': 94.01, 'num_gates': 94.01}",sabre_v020_dive_001,sabre_v020,hex_127,89,1,0
"{'depth': 274, 'depth_ratio': 2.98, 'time': 0.27005529403686523, 'cx_gates': 1255, 'num_gates': 1256}","{'depth': 4.499, 'depth_ratio': 0.04899, 'time': 0.008889, 'cx_gates': 105.2, 'num_gates': 105.2}",sabre_v020_dive_001,sabre_v020,hex_127,90,1,0
"{'depth': 269, 'depth_ratio': 2.89, 'time': 0.30162525177001953, 'cx_gates': 1592, 'num_gates': 1593}","{'depth': 13.48, 'depth_ratio': 0.1447, 'time': 0.0171, 'cx_gates': 121.0, 'num_gates': 121.0}",sabre_v020_dive_001,sabre_v020,hex_127,91,1,0
