best_data,std_dev,routing pass,layout pass,coupling map,circuit label,beam width,look ahead
"{'depth': 42, 'depth_ratio': 3.0, 'time': 0.14805221557617188, 'cx_gates': 64, 'num_gates': 65}","{'depth': 1.0, 'depth_ratio': 0.07, 'time': 0.02523, 'cx_gates': 4.5, 'num_gates': 4.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,12,10,5
"{'depth': 47, 'depth_ratio': 3.13, 'time': 0.24515748023986816, 'cx_gates': 140, 'num_gates': 141}","{'depth': 1.0, 'depth_ratio': 0.07, 'time': 0.04501, 'cx_gates': 27.0, 'num_gates': 27.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,13,10,5
"{'depth': 51, 'depth_ratio': 3.19, 'time': 0.2371201515197754, 'cx_gates': 162, 'num_gates': 163}","{'depth': 1.0, 'depth_ratio': 0.06, 'time': 0.04806, 'cx_gates': 34.5, 'num_gates': 34.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,14,10,5
"{'depth': 53, 'depth_ratio': 3.12, 'time': 0.12353181838989258, 'cx_gates': 70, 'num_gates': 71}","{'depth': 4.0, 'depth_ratio': 0.235, 'time': 0.002923, 'cx_gates': 0, 'num_gates': 0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,15,10,5
"{'depth': 50, 'depth_ratio': 2.78, 'time': 0.15704107284545898, 'cx_gates': 92, 'num_gates': 93}","{'depth': 6.5, 'depth_ratio': 0.36, 'time': 0.0214, 'cx_gates': 13.5, 'num_gates': 13.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,16,10,5
"{'depth': 64, 'depth_ratio': 3.37, 'time': 0.18404459953308105, 'cx_gates': 84, 'num_gates': 85}","{'depth': 1.0, 'depth_ratio': 0.05, 'time': 0.0425, 'cx_gates': 36.0, 'num_gates': 36.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,17,10,5
"{'depth': 55, 'depth_ratio': 2.75, 'time': 0.15503573417663574, 'cx_gates': 73, 'num_gates': 74}","{'depth': 11.5, 'depth_ratio': 0.575, 'time': 0.02001, 'cx_gates': 22.5, 'num_gates': 22.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,18,10,5
"{'depth': 76, 'depth_ratio': 3.62, 'time': 0.2381572723388672, 'cx_gates': 155, 'num_gates': 156}","{'depth': 0, 'depth_ratio': 0, 'time': 0.004559, 'cx_gates': 15.0, 'num_gates': 15.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,19,10,5
"{'depth': 70, 'depth_ratio': 3.18, 'time': 0.16403889656066895, 'cx_gates': 84, 'num_gates': 85}","{'depth': 7.0, 'depth_ratio': 0.32, 'time': 0.1258, 'cx_gates': 106.5, 'num_gates': 106.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,20,10,5
"{'depth': 76, 'depth_ratio': 3.3, 'time': 0.3208184242248535, 'cx_gates': 187, 'num_gates': 188}","{'depth': 5.5, 'depth_ratio': 0.24, 'time': 0.04275, 'cx_gates': 7.5, 'num_gates': 7.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,21,10,5
"{'depth': 77, 'depth_ratio': 3.21, 'time': 0.3315727710723877, 'cx_gates': 191, 'num_gates': 192}","{'depth': 3.5, 'depth_ratio': 0.145, 'time': 0.01026, 'cx_gates': 4.5, 'num_gates': 4.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,22,10,5
"{'depth': 82, 'depth_ratio': 3.28, 'time': 0.5558042526245117, 'cx_gates': 360, 'num_gates': 361}","{'depth': 8.0, 'depth_ratio': 0.32, 'time': 0.07561, 'cx_gates': 55.5, 'num_gates': 55.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,23,10,5
"{'depth': 82, 'depth_ratio': 3.15, 'time': 0.3275320529937744, 'cx_gates': 151, 'num_gates': 152}","{'depth': 8.0, 'depth_ratio': 0.31, 'time': 0.02522, 'cx_gates': 42.0, 'num_gates': 42.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,24,10,5
"{'depth': 82, 'depth_ratio': 3.04, 'time': 0.49065113067626953, 'cx_gates': 326, 'num_gates': 327}","{'depth': 9.5, 'depth_ratio': 0.35, 'time': 0.02817, 'cx_gates': 21.0, 'num_gates': 21.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,25,10,5
"{'depth': 92, 'depth_ratio': 3.29, 'time': 0.6257822513580322, 'cx_gates': 414, 'num_gates': 415}","{'depth': 5.0, 'depth_ratio': 0.175, 'time': 0.1281, 'cx_gates': 93.0, 'num_gates': 93.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,26,10,5
"{'depth': 92, 'depth_ratio': 3.17, 'time': 0.3927648067474365, 'cx_gates': 238, 'num_gates': 239}","{'depth': 6.5, 'depth_ratio': 0.225, 'time': 0.07245, 'cx_gates': 13.5, 'num_gates': 13.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,27,10,5
"{'depth': 95, 'depth_ratio': 3.17, 'time': 0.5394446849822998, 'cx_gates': 311, 'num_gates': 312}","{'depth': 5.0, 'depth_ratio': 0.165, 'time': 0.02851, 'cx_gates': 43.5, 'num_gates': 43.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,28,10,5
"{'depth': 97, 'depth_ratio': 3.13, 'time': 0.6355998516082764, 'cx_gates': 417, 'num_gates': 418}","{'depth': 2.0, 'depth_ratio': 0.065, 'time': 0.1552, 'cx_gates': 117.0, 'num_gates': 117.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,29,10,5
"{'depth': 101, 'depth_ratio': 3.16, 'time': 0.5921366214752197, 'cx_gates': 403, 'num_gates': 404}","{'depth': 4.5, 'depth_ratio': 0.14, 'time': 0.05926, 'cx_gates': 46.5, 'num_gates': 46.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,30,10,5
"{'depth': 117, 'depth_ratio': 3.55, 'time': 0.45432376861572266, 'cx_gates': 269, 'num_gates': 270}","{'depth': 5.0, 'depth_ratio': 0.15, 'time': 0.03738, 'cx_gates': 37.5, 'num_gates': 37.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,31,10,5
"{'depth': 116, 'depth_ratio': 3.41, 'time': 0.43347692489624023, 'cx_gates': 234, 'num_gates': 235}","{'depth': 6.5, 'depth_ratio': 0.19, 'time': 0.03037, 'cx_gates': 46.5, 'num_gates': 46.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,32,10,5
"{'depth': 128, 'depth_ratio': 3.66, 'time': 0.5981228351593018, 'cx_gates': 283, 'num_gates': 284}","{'depth': 8.5, 'depth_ratio': 0.24, 'time': 0.1067, 'cx_gates': 103.5, 'num_gates': 103.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,33,10,5
"{'depth': 120, 'depth_ratio': 3.33, 'time': 0.6488621234893799, 'cx_gates': 422, 'num_gates': 423}","{'depth': 1.0, 'depth_ratio': 0.03, 'time': 0.01762, 'cx_gates': 4.5, 'num_gates': 4.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,34,10,5
"{'depth': 135, 'depth_ratio': 3.65, 'time': 0.8267452716827393, 'cx_gates': 546, 'num_gates': 547}","{'depth': 2.5, 'depth_ratio': 0.065, 'time': 0.05445, 'cx_gates': 51.0, 'num_gates': 51.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,35,10,5
"{'depth': 131, 'depth_ratio': 3.45, 'time': 0.8868408203125, 'cx_gates': 577, 'num_gates': 578}","{'depth': 9.5, 'depth_ratio': 0.25, 'time': 0.1528, 'cx_gates': 106.5, 'num_gates': 106.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,36,10,5
"{'depth': 138, 'depth_ratio': 3.54, 'time': 0.8390326499938965, 'cx_gates': 524, 'num_gates': 525}","{'depth': 6.0, 'depth_ratio': 0.155, 'time': 0.009589, 'cx_gates': 25.5, 'num_gates': 25.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,37,10,5
"{'depth': 143, 'depth_ratio': 3.58, 'time': 0.9565420150756836, 'cx_gates': 615, 'num_gates': 616}","{'depth': 12.0, 'depth_ratio': 0.295, 'time': 0.2375, 'cx_gates': 171.0, 'num_gates': 171.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,38,10,5
"{'depth': 125, 'depth_ratio': 3.05, 'time': 1.0119504928588867, 'cx_gates': 613, 'num_gates': 614}","{'depth': 11.0, 'depth_ratio': 0.27, 'time': 0.1219, 'cx_gates': 60.0, 'num_gates': 60.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,39,10,5
"{'depth': 131, 'depth_ratio': 3.12, 'time': 1.0029916763305664, 'cx_gates': 584, 'num_gates': 585}","{'depth': 7.5, 'depth_ratio': 0.18, 'time': 0.1632, 'cx_gates': 81.0, 'num_gates': 81.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,40,10,5
"{'depth': 155, 'depth_ratio': 3.6, 'time': 0.8199574947357178, 'cx_gates': 501, 'num_gates': 502}","{'depth': 1.0, 'depth_ratio': 0.025, 'time': 0.03363, 'cx_gates': 46.5, 'num_gates': 46.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,41,10,5
"{'depth': 165, 'depth_ratio': 3.75, 'time': 0.8653829097747803, 'cx_gates': 598, 'num_gates': 599}","{'depth': 4.0, 'depth_ratio': 0.09, 'time': 0.1924, 'cx_gates': 145.5, 'num_gates': 145.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,42,10,5
"{'depth': 156, 'depth_ratio': 3.47, 'time': 0.9398374557495117, 'cx_gates': 644, 'num_gates': 645}","{'depth': 6.0, 'depth_ratio': 0.13, 'time': 0.1653, 'cx_gates': 123.0, 'num_gates': 123.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,43,10,5
"{'depth': 171, 'depth_ratio': 3.72, 'time': 0.7811501026153564, 'cx_gates': 543, 'num_gates': 544}","{'depth': 0.5, 'depth_ratio': 0.01, 'time': 0.1273, 'cx_gates': 91.5, 'num_gates': 91.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,44,10,5
"{'depth': 165, 'depth_ratio': 3.51, 'time': 1.0655336380004883, 'cx_gates': 730, 'num_gates': 731}","{'depth': 0.5, 'depth_ratio': 0.01, 'time': 0.04905, 'cx_gates': 33.0, 'num_gates': 33.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,45,10,5
"{'depth': 163, 'depth_ratio': 3.4, 'time': 0.9927780628204346, 'cx_gates': 716, 'num_gates': 717}","{'depth': 8.0, 'depth_ratio': 0.165, 'time': 0.01242, 'cx_gates': 1.5, 'num_gates': 1.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,46,10,5
"{'depth': 174, 'depth_ratio': 3.55, 'time': 1.1678988933563232, 'cx_gates': 753, 'num_gates': 754}","{'depth': 2.0, 'depth_ratio': 0.04, 'time': 0.06602, 'cx_gates': 22.5, 'num_gates': 22.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,47,10,5
"{'depth': 162, 'depth_ratio': 3.24, 'time': 1.2251222133636475, 'cx_gates': 847, 'num_gates': 848}","{'depth': 6.5, 'depth_ratio': 0.13, 'time': 0.01124, 'cx_gates': 7.5, 'num_gates': 7.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,48,10,5
"{'depth': 180, 'depth_ratio': 3.53, 'time': 0.8308956623077393, 'cx_gates': 542, 'num_gates': 543}","{'depth': 3.5, 'depth_ratio': 0.07, 'time': 0.1186, 'cx_gates': 97.5, 'num_gates': 97.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,49,10,5
"{'depth': 182, 'depth_ratio': 3.5, 'time': 1.272721529006958, 'cx_gates': 819, 'num_gates': 820}","{'depth': 8.0, 'depth_ratio': 0.155, 'time': 0.04552, 'cx_gates': 19.5, 'num_gates': 19.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,50,10,5
"{'depth': 169, 'depth_ratio': 3.19, 'time': 1.0087740421295166, 'cx_gates': 682, 'num_gates': 683}","{'depth': 15.5, 'depth_ratio': 0.29, 'time': 0.001775, 'cx_gates': 10.5, 'num_gates': 10.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,51,10,5
"{'depth': 190, 'depth_ratio': 3.52, 'time': 1.183314323425293, 'cx_gates': 791, 'num_gates': 792}","{'depth': 10.0, 'depth_ratio': 0.185, 'time': 0.01441, 'cx_gates': 16.5, 'num_gates': 16.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,52,10,5
"{'depth': 206, 'depth_ratio': 3.75, 'time': 1.1535060405731201, 'cx_gates': 828, 'num_gates': 829}","{'depth': 0, 'depth_ratio': 0, 'time': 0.09964, 'cx_gates': 40.5, 'num_gates': 40.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,53,10,5
"{'depth': 197, 'depth_ratio': 3.52, 'time': 0.8674378395080566, 'cx_gates': 556, 'num_gates': 557}","{'depth': 2.0, 'depth_ratio': 0.035, 'time': 0.08241, 'cx_gates': 81.0, 'num_gates': 81.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,54,10,5
"{'depth': 205, 'depth_ratio': 3.6, 'time': 1.0416159629821777, 'cx_gates': 686, 'num_gates': 687}","{'depth': 2.0, 'depth_ratio': 0.035, 'time': 0.06593, 'cx_gates': 91.5, 'num_gates': 91.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,55,10,5
"{'depth': 200, 'depth_ratio': 3.45, 'time': 1.3371319770812988, 'cx_gates': 876, 'num_gates': 877}","{'depth': 0.5, 'depth_ratio': 0.01, 'time': 0.1171, 'cx_gates': 48.0, 'num_gates': 48.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,56,10,5
"{'depth': 214, 'depth_ratio': 3.63, 'time': 1.1223714351654053, 'cx_gates': 694, 'num_gates': 695}","{'depth': 0.5, 'depth_ratio': 0.005, 'time': 0.3836, 'cx_gates': 250.5, 'num_gates': 250.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,57,10,5
"{'depth': 208, 'depth_ratio': 3.47, 'time': 1.6657328605651855, 'cx_gates': 1064, 'num_gates': 1065}","{'depth': 6.0, 'depth_ratio': 0.1, 'time': 0.01187, 'cx_gates': 9.0, 'num_gates': 9.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,58,10,5
"{'depth': 215, 'depth_ratio': 3.52, 'time': 1.4744272232055664, 'cx_gates': 861, 'num_gates': 862}","{'depth': 2.5, 'depth_ratio': 0.045, 'time': 0.1722, 'cx_gates': 153.0, 'num_gates': 153.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,59,10,5
"{'depth': 221, 'depth_ratio': 3.56, 'time': 1.8465185165405273, 'cx_gates': 1210, 'num_gates': 1211}","{'depth': 0, 'depth_ratio': 0, 'time': 0.02135, 'cx_gates': 46.5, 'num_gates': 46.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,60,10,5
"{'depth': 219, 'depth_ratio': 3.48, 'time': 1.6795506477355957, 'cx_gates': 1148, 'num_gates': 1149}","{'depth': 5.5, 'depth_ratio': 0.085, 'time': 0.06454, 'cx_gates': 49.5, 'num_gates': 49.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,61,10,5
"{'depth': 226, 'depth_ratio': 3.53, 'time': 1.3533198833465576, 'cx_gates': 939, 'num_gates': 940}","{'depth': 9.5, 'depth_ratio': 0.15, 'time': 0.1518, 'cx_gates': 105.0, 'num_gates': 105.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,62,10,5
"{'depth': 228, 'depth_ratio': 3.51, 'time': 1.6342008113861084, 'cx_gates': 1204, 'num_gates': 1205}","{'depth': 5.0, 'depth_ratio': 0.075, 'time': 0.02802, 'cx_gates': 40.5, 'num_gates': 40.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,63,10,5
"{'depth': 242, 'depth_ratio': 3.67, 'time': 1.5654091835021973, 'cx_gates': 1133, 'num_gates': 1134}","{'depth': 5.5, 'depth_ratio': 0.08, 'time': 0.1842, 'cx_gates': 166.5, 'num_gates': 166.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,64,10,5
"{'depth': 221, 'depth_ratio': 3.3, 'time': 1.5195460319519043, 'cx_gates': 1086, 'num_gates': 1087}","{'depth': 6.5, 'depth_ratio': 0.095, 'time': 0.06616, 'cx_gates': 18.0, 'num_gates': 18.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,65,10,5
"{'depth': 247, 'depth_ratio': 3.63, 'time': 1.413696527481079, 'cx_gates': 1006, 'num_gates': 1007}","{'depth': 3.5, 'depth_ratio': 0.055, 'time': 0.213, 'cx_gates': 174.0, 'num_gates': 174.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,66,10,5
"{'depth': 238, 'depth_ratio': 3.45, 'time': 1.597703456878662, 'cx_gates': 1157, 'num_gates': 1158}","{'depth': 14.0, 'depth_ratio': 0.205, 'time': 0.1616, 'cx_gates': 133.5, 'num_gates': 133.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,67,10,5
"{'depth': 252, 'depth_ratio': 3.6, 'time': 1.8393027782440186, 'cx_gates': 1359, 'num_gates': 1360}","{'depth': 2.0, 'depth_ratio': 0.03, 'time': 0.02837, 'cx_gates': 24.0, 'num_gates': 24.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,68,10,5
"{'depth': 240, 'depth_ratio': 3.38, 'time': 2.1905698776245117, 'cx_gates': 1555, 'num_gates': 1556}","{'depth': 2.5, 'depth_ratio': 0.035, 'time': 0.1563, 'cx_gates': 100.5, 'num_gates': 100.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,69,10,5
"{'depth': 261, 'depth_ratio': 3.62, 'time': 1.5355725288391113, 'cx_gates': 1115, 'num_gates': 1116}","{'depth': 2.0, 'depth_ratio': 0.03, 'time': 0.06716, 'cx_gates': 60.0, 'num_gates': 60.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,70,10,5
"{'depth': 260, 'depth_ratio': 3.56, 'time': 2.143134593963623, 'cx_gates': 1491, 'num_gates': 1492}","{'depth': 5.5, 'depth_ratio': 0.075, 'time': 0.07101, 'cx_gates': 49.5, 'num_gates': 49.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,71,10,5
"{'depth': 257, 'depth_ratio': 3.47, 'time': 2.0597941875457764, 'cx_gates': 1468, 'num_gates': 1469}","{'depth': 3.5, 'depth_ratio': 0.05, 'time': 0.002201, 'cx_gates': 13.5, 'num_gates': 13.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,72,10,5
"{'depth': 256, 'depth_ratio': 3.41, 'time': 1.9224903583526611, 'cx_gates': 1250, 'num_gates': 1251}","{'depth': 7.0, 'depth_ratio': 0.095, 'time': 0.09861, 'cx_gates': 7.5, 'num_gates': 7.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,73,10,5
"{'depth': 262, 'depth_ratio': 3.45, 'time': 2.24277925491333, 'cx_gates': 1635, 'num_gates': 1636}","{'depth': 12.5, 'depth_ratio': 0.165, 'time': 0.2488, 'cx_gates': 183.0, 'num_gates': 183.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,74,10,5
"{'depth': 269, 'depth_ratio': 3.49, 'time': 2.415440082550049, 'cx_gates': 1741, 'num_gates': 1742}","{'depth': 2.0, 'depth_ratio': 0.03, 'time': 0.08279, 'cx_gates': 73.5, 'num_gates': 73.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,75,10,5
"{'depth': 256, 'depth_ratio': 3.28, 'time': 2.0268173217773438, 'cx_gates': 1403, 'num_gates': 1404}","{'depth': 8.0, 'depth_ratio': 0.105, 'time': 0.03852, 'cx_gates': 18.0, 'num_gates': 18.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,76,10,5
"{'depth': 279, 'depth_ratio': 3.53, 'time': 2.3782243728637695, 'cx_gates': 1683, 'num_gates': 1684}","{'depth': 5.0, 'depth_ratio': 0.065, 'time': 0.09873, 'cx_gates': 58.5, 'num_gates': 58.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,77,10,5
"{'depth': 282, 'depth_ratio': 3.52, 'time': 2.5372867584228516, 'cx_gates': 1843, 'num_gates': 1844}","{'depth': 8.0, 'depth_ratio': 0.105, 'time': 0.267, 'cx_gates': 163.5, 'num_gates': 163.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,78,10,5
"{'depth': 285, 'depth_ratio': 3.52, 'time': 2.1819980144500732, 'cx_gates': 1601, 'num_gates': 1602}","{'depth': 2.5, 'depth_ratio': 0.03, 'time': 0.1209, 'cx_gates': 45.0, 'num_gates': 45.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,79,10,5
"{'depth': 286, 'depth_ratio': 3.49, 'time': 2.138021469116211, 'cx_gates': 1587, 'num_gates': 1588}","{'depth': 3.0, 'depth_ratio': 0.035, 'time': 0.2251, 'cx_gates': 124.5, 'num_gates': 124.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,80,10,5
"{'depth': 295, 'depth_ratio': 3.55, 'time': 2.3399879932403564, 'cx_gates': 1723, 'num_gates': 1724}","{'depth': 12.0, 'depth_ratio': 0.145, 'time': 0.2421, 'cx_gates': 205.5, 'num_gates': 205.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,81,10,5
"{'depth': 292, 'depth_ratio': 3.48, 'time': 2.3487308025360107, 'cx_gates': 1736, 'num_gates': 1737}","{'depth': 4.0, 'depth_ratio': 0.045, 'time': 0.09365, 'cx_gates': 105.0, 'num_gates': 105.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,82,10,5
"{'depth': 306, 'depth_ratio': 3.6, 'time': 2.3744819164276123, 'cx_gates': 1746, 'num_gates': 1747}","{'depth': 5.5, 'depth_ratio': 0.065, 'time': 0.04981, 'cx_gates': 64.5, 'num_gates': 64.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,83,10,5
"{'depth': 311, 'depth_ratio': 3.62, 'time': 3.0697948932647705, 'cx_gates': 1882, 'num_gates': 1883}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.2747, 'cx_gates': 33.0, 'num_gates': 33.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,84,10,5
"{'depth': 298, 'depth_ratio': 3.43, 'time': 2.200169324874878, 'cx_gates': 1550, 'num_gates': 1551}","{'depth': 10.5, 'depth_ratio': 0.12, 'time': 0.1982, 'cx_gates': 129.0, 'num_gates': 129.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,85,10,5
"{'depth': 308, 'depth_ratio': 3.5, 'time': 2.5773966312408447, 'cx_gates': 1833, 'num_gates': 1834}","{'depth': 7.0, 'depth_ratio': 0.08, 'time': 0.05947, 'cx_gates': 81.0, 'num_gates': 81.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,86,10,5
"{'depth': 315, 'depth_ratio': 3.54, 'time': 2.9978861808776855, 'cx_gates': 2068, 'num_gates': 2069}","{'depth': 5.0, 'depth_ratio': 0.055, 'time': 0.1336, 'cx_gates': 4.5, 'num_gates': 4.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,87,10,5
"{'depth': 324, 'depth_ratio': 3.6, 'time': 3.177072525024414, 'cx_gates': 1880, 'num_gates': 1881}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.2977, 'cx_gates': 90.0, 'num_gates': 90.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,88,10,5
"{'depth': 315, 'depth_ratio': 3.46, 'time': 2.5111708641052246, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 15.0, 'depth_ratio': 0.165, 'time': 0.2839, 'cx_gates': 273.0, 'num_gates': 273.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_127,89,10,5
