best_data,std_dev,routing pass,layout pass,coupling map,circuit label,beam width,look ahead
"{'depth': 293, 'depth_ratio': 2.93, 'time': 4.362113952636719, 'cx_gates': 1533, 'num_gates': 1534}","{'depth': 6.946, 'depth_ratio': 0.06946, 'time': 0.1418, 'cx_gates': 85.37, 'num_gates': 85.37}",sabre_v020_dive_019,sabre_v020,hex_127,0,19,0
"{'depth': 287, 'depth_ratio': 2.87, 'time': 4.714616060256958, 'cx_gates': 1728, 'num_gates': 1729}","{'depth': 8.376, 'depth_ratio': 0.08376, 'time': 0.1251, 'cx_gates': 104.7, 'num_gates': 104.7}",sabre_v020_dive_020,sabre_v020,hex_127,0,20,0
"{'depth': 297, 'depth_ratio': 2.97, 'time': 4.725733041763306, 'cx_gates': 1752, 'num_gates': 1753}","{'depth': 5.98, 'depth_ratio': 0.0598, 'time': 0.1373, 'cx_gates': 133.8, 'num_gates': 133.8}",sabre_v020_dive_021,sabre_v020,hex_127,0,21,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 4.82280707359314, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 5.535, 'depth_ratio': 0.05535, 'time': 0.2191, 'cx_gates': 189.6, 'num_gates': 189.6}",sabre_v020_dive_022,sabre_v020,hex_127,0,22,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 5.039693117141724, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 5.6, 'depth_ratio': 0.056, 'time': 0.1641, 'cx_gates': 119.3, 'num_gates': 119.3}",sabre_v020_dive_023,sabre_v020,hex_127,0,23,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 5.227574110031128, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 5.535, 'depth_ratio': 0.05535, 'time': 0.2408, 'cx_gates': 189.6, 'num_gates': 189.6}",sabre_v020_dive_024,sabre_v020,hex_127,0,24,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 5.943699836730957, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 10.48, 'depth_ratio': 0.1048, 'time': 0.2271, 'cx_gates': 158.5, 'num_gates': 158.5}",sabre_v020_dive_025,sabre_v020,hex_127,0,25,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 6.192976236343384, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 10.68, 'depth_ratio': 0.1068, 'time': 0.19, 'cx_gates': 107.6, 'num_gates': 107.6}",sabre_v020_dive_026,sabre_v020,hex_127,0,26,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 6.432857990264893, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 7.026, 'depth_ratio': 0.07026, 'time': 0.2695, 'cx_gates': 181.1, 'num_gates': 181.1}",sabre_v020_dive_027,sabre_v020,hex_127,0,27,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 6.689440011978149, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 6.512, 'depth_ratio': 0.06512, 'time': 0.2442, 'cx_gates': 120.4, 'num_gates': 120.4}",sabre_v020_dive_028,sabre_v020,hex_127,0,28,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 6.8734118938446045, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 10.38, 'depth_ratio': 0.1038, 'time': 0.2749, 'cx_gates': 111.0, 'num_gates': 111.0}",sabre_v020_dive_029,sabre_v020,hex_127,0,29,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 7.120215654373169, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 5.776, 'depth_ratio': 0.05776, 'time': 0.3711, 'cx_gates': 134.7, 'num_gates': 134.7}",sabre_v020_dive_030,sabre_v020,hex_127,0,30,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 7.340765953063965, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 9.495, 'depth_ratio': 0.09495, 'time': 0.3671, 'cx_gates': 165.2, 'num_gates': 165.2}",sabre_v020_dive_031,sabre_v020,hex_127,0,31,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 7.595654726028442, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 9.495, 'depth_ratio': 0.09495, 'time': 0.3932, 'cx_gates': 165.2, 'num_gates': 165.2}",sabre_v020_dive_032,sabre_v020,hex_127,0,32,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 7.804793834686279, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 9.495, 'depth_ratio': 0.09495, 'time': 0.4011, 'cx_gates': 165.2, 'num_gates': 165.2}",sabre_v020_dive_033,sabre_v020,hex_127,0,33,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 8.038363933563232, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 10.59, 'depth_ratio': 0.1059, 'time': 0.3983, 'cx_gates': 139.2, 'num_gates': 139.2}",sabre_v020_dive_034,sabre_v020,hex_127,0,34,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 8.344810009002686, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 10.59, 'depth_ratio': 0.1059, 'time': 0.399, 'cx_gates': 139.2, 'num_gates': 139.2}",sabre_v020_dive_035,sabre_v020,hex_127,0,35,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 8.539856195449829, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 9.495, 'depth_ratio': 0.09495, 'time': 0.4516, 'cx_gates': 165.2, 'num_gates': 165.2}",sabre_v020_dive_036,sabre_v020,hex_127,0,36,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 8.769716262817383, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 10.59, 'depth_ratio': 0.1059, 'time': 0.4493, 'cx_gates': 139.2, 'num_gates': 139.2}",sabre_v020_dive_037,sabre_v020,hex_127,0,37,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 8.987596035003662, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 9.495, 'depth_ratio': 0.09495, 'time': 0.4629, 'cx_gates': 165.2, 'num_gates': 165.2}",sabre_v020_dive_038,sabre_v020,hex_127,0,38,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 9.20170783996582, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 10.59, 'depth_ratio': 0.1059, 'time': 0.4404, 'cx_gates': 139.2, 'num_gates': 139.2}",sabre_v020_dive_039,sabre_v020,hex_127,0,39,0
"{'depth': 288, 'depth_ratio': 2.88, 'time': 9.46567702293396, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 9.495, 'depth_ratio': 0.09495, 'time': 0.4856, 'cx_gates': 165.2, 'num_gates': 165.2}",sabre_v020_dive_040,sabre_v020,hex_127,0,40,0
"{'depth': 298, 'depth_ratio': 2.98, 'time': 10.048768043518066, 'cx_gates': 1941, 'num_gates': 1942}","{'depth': 7.965, 'depth_ratio': 0.07965, 'time': 0.5406, 'cx_gates': 139.1, 'num_gates': 139.1}",sabre_v020_dive_041,sabre_v020,hex_127,0,41,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 9.123366117477417, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.5512, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_042,sabre_v020,hex_127,0,42,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 9.329609155654907, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.5585, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_043,sabre_v020,hex_127,0,43,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 9.54655909538269, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.5661, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_044,sabre_v020,hex_127,0,44,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 9.721384048461914, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.5845, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_045,sabre_v020,hex_127,0,45,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 9.959595918655396, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.5806, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_046,sabre_v020,hex_127,0,46,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 10.161480903625488, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.6073, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_047,sabre_v020,hex_127,0,47,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 10.370773077011108, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.6423, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_048,sabre_v020,hex_127,0,48,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 10.597304105758667, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.643, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_049,sabre_v020,hex_127,0,49,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 10.822532892227173, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.6411, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_050,sabre_v020,hex_127,0,50,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 11.083518981933594, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.6596, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_051,sabre_v020,hex_127,0,51,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 11.243474006652832, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.6772, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_052,sabre_v020,hex_127,0,52,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 11.514935970306396, 'cx_gates': 1452, 'num_gates': 1453}","{'depth': 9.972, 'depth_ratio': 0.09972, 'time': 0.6762, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_dive_053,sabre_v020,hex_127,0,53,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 13.098379135131836, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.6799, 'cx_gates': 122.5, 'num_gates': 122.5}",sabre_v020_dive_054,sabre_v020,hex_127,0,54,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 13.400537967681885, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.6972, 'cx_gates': 122.5, 'num_gates': 122.5}",sabre_v020_dive_055,sabre_v020,hex_127,0,55,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 13.674219846725464, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.7318, 'cx_gates': 122.5, 'num_gates': 122.5}",sabre_v020_dive_056,sabre_v020,hex_127,0,56,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 13.907145023345947, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.7186, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_057,sabre_v020,hex_127,0,57,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 14.115582942962646, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.7254, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_058,sabre_v020,hex_127,0,58,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 14.377416849136353, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.7454, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_059,sabre_v020,hex_127,0,59,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 14.658971071243286, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.7704, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_060,sabre_v020,hex_127,0,60,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 14.797934293746948, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.7741, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_061,sabre_v020,hex_127,0,61,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 15.121315956115723, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.802, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_062,sabre_v020,hex_127,0,62,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 15.32775330543518, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.8077, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_063,sabre_v020,hex_127,0,63,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 15.56319284439087, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 182.3, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_064,sabre_v020,hex_127,0,64,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 15.824012994766235, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.8173, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_065,sabre_v020,hex_127,0,65,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 16.01313614845276, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.8321, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_066,sabre_v020,hex_127,0,66,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 16.260841131210327, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.8472, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_067,sabre_v020,hex_127,0,67,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 16.51485800743103, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.8672, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_068,sabre_v020,hex_127,0,68,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 16.70567297935486, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.8649, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_069,sabre_v020,hex_127,0,69,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 16.98068881034851, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.8877, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_070,sabre_v020,hex_127,0,70,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 17.263060092926025, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.9036, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_071,sabre_v020,hex_127,0,71,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 17.397029161453247, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.8934, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_072,sabre_v020,hex_127,0,72,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 17.571324825286865, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.911, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_073,sabre_v020,hex_127,0,73,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 17.910012245178223, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.9427, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_074,sabre_v020,hex_127,0,74,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 18.123780012130737, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.9417, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_075,sabre_v020,hex_127,0,75,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 18.422802925109863, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.9797, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_076,sabre_v020,hex_127,0,76,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 18.580852270126343, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 0.9983, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_077,sabre_v020,hex_127,0,77,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 18.94800591468811, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 1.023, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_078,sabre_v020,hex_127,0,78,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 19.120186805725098, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 1.002, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_079,sabre_v020,hex_127,0,79,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 19.339442014694214, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 1.006, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_080,sabre_v020,hex_127,0,80,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 19.572503089904785, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 1.01, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_081,sabre_v020,hex_127,0,81,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 19.864237785339355, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 1.056, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_082,sabre_v020,hex_127,0,82,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 20.074777126312256, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 1.054, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_083,sabre_v020,hex_127,0,83,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 20.348160982131958, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 16.22, 'cx_gates': 127.3, 'num_gates': 127.3}",sabre_v020_dive_084,sabre_v020,hex_127,0,84,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 21.319141149520874, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 11.21, 'depth_ratio': 0.1121, 'time': 1.141, 'cx_gates': 125.5, 'num_gates': 125.5}",sabre_v020_dive_085,sabre_v020,hex_127,0,85,0
"{'depth': 286, 'depth_ratio': 2.86, 'time': 20.124897956848145, 'cx_gates': 1647, 'num_gates': 1648}","{'depth': 10.41, 'depth_ratio': 0.1041, 'time': 0.9757, 'cx_gates': 120.7, 'num_gates': 120.7}",sabre_v020_dive_086,sabre_v020,hex_127,0,86,0
"{'depth': 286, 'depth_ratio': 2.86, 'time': 20.39797806739807, 'cx_gates': 1647, 'num_gates': 1648}","{'depth': 10.41, 'depth_ratio': 0.1041, 'time': 1.014, 'cx_gates': 120.7, 'num_gates': 120.7}",sabre_v020_dive_087,sabre_v020,hex_127,0,87,0
"{'depth': 286, 'depth_ratio': 2.86, 'time': 20.633793115615845, 'cx_gates': 1647, 'num_gates': 1648}","{'depth': 10.41, 'depth_ratio': 0.1041, 'time': 1.006, 'cx_gates': 120.7, 'num_gates': 120.7}",sabre_v020_dive_088,sabre_v020,hex_127,0,88,0
"{'depth': 286, 'depth_ratio': 2.86, 'time': 20.92322087287903, 'cx_gates': 1647, 'num_gates': 1648}","{'depth': 10.41, 'depth_ratio': 0.1041, 'time': 1.038, 'cx_gates': 120.7, 'num_gates': 120.7}",sabre_v020_dive_089,sabre_v020,hex_127,0,89,0
"{'depth': 286, 'depth_ratio': 2.86, 'time': 20.84610080718994, 'cx_gates': 1647, 'num_gates': 1648}","{'depth': 10.41, 'depth_ratio': 0.1041, 'time': 1.052, 'cx_gates': 120.7, 'num_gates': 120.7}",sabre_v020_dive_090,sabre_v020,hex_127,0,90,0
"{'depth': 286, 'depth_ratio': 2.86, 'time': 21.15758490562439, 'cx_gates': 1647, 'num_gates': 1648}","{'depth': 10.41, 'depth_ratio': 0.1041, 'time': 1.042, 'cx_gates': 120.7, 'num_gates': 120.7}",sabre_v020_dive_091,sabre_v020,hex_127,0,91,0
"{'depth': 291, 'depth_ratio': 2.91, 'time': 21.901710987091064, 'cx_gates': 1803, 'num_gates': 1804}","{'depth': 4.792, 'depth_ratio': 0.04792, 'time': 1.096, 'cx_gates': 138.7, 'num_gates': 138.7}",sabre_v020_dive_092,sabre_v020,hex_127,0,92,0
