best_data,std_dev,routing pass,layout pass,coupling map,circuit label,beam width,look ahead
"{'depth': 112, 'depth_ratio': 7.47, 'time': 1.7442095279693604, 'cx_gates': 300, 'num_gates': 375}","{'depth': 17.0, 'depth_ratio': 1.13, 'time': 0.03547, 'cx_gates': 6.0, 'num_gates': 6.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,10,10,5
"{'depth': 129, 'depth_ratio': 8.6, 'time': 1.8247144222259521, 'cx_gates': 348, 'num_gates': 423}","{'depth': 25.5, 'depth_ratio': 1.7, 'time': 0.06183, 'cx_gates': 3.0, 'num_gates': 3.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,11,10,5
"{'depth': 98, 'depth_ratio': 6.53, 'time': 1.8592731952667236, 'cx_gates': 246, 'num_gates': 321}","{'depth': 11.0, 'depth_ratio': 0.735, 'time': 0.008668, 'cx_gates': 7.5, 'num_gates': 7.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,12,10,5
"{'depth': 119, 'depth_ratio': 7.93, 'time': 3.173360824584961, 'cx_gates': 339, 'num_gates': 414}","{'depth': 34.5, 'depth_ratio': 2.3, 'time': 0.7128, 'cx_gates': 4.5, 'num_gates': 4.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,13,10,5
"{'depth': 114, 'depth_ratio': 7.6, 'time': 2.1347453594207764, 'cx_gates': 309, 'num_gates': 384}","{'depth': 12.5, 'depth_ratio': 0.835, 'time': 0.1058, 'cx_gates': 37.5, 'num_gates': 37.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,14,10,5
"{'depth': 149, 'depth_ratio': 7.45, 'time': 2.095613718032837, 'cx_gates': 360, 'num_gates': 460}","{'depth': 9.5, 'depth_ratio': 0.475, 'time': 0.02478, 'cx_gates': 6.0, 'num_gates': 6.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,15,10,5
"{'depth': 144, 'depth_ratio': 7.2, 'time': 2.1312599182128906, 'cx_gates': 345, 'num_gates': 445}","{'depth': 14.5, 'depth_ratio': 0.725, 'time': 0.1432, 'cx_gates': 42.0, 'num_gates': 42.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,16,10,5
"{'depth': 165, 'depth_ratio': 8.25, 'time': 2.2198688983917236, 'cx_gates': 390, 'num_gates': 490}","{'depth': 18.5, 'depth_ratio': 0.925, 'time': 0.4835, 'cx_gates': 10.5, 'num_gates': 10.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,17,10,5
"{'depth': 149, 'depth_ratio': 7.45, 'time': 2.1707305908203125, 'cx_gates': 387, 'num_gates': 487}","{'depth': 0.5, 'depth_ratio': 0.025, 'time': 0.1092, 'cx_gates': 15.0, 'num_gates': 15.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,18,10,5
"{'depth': 178, 'depth_ratio': 8.9, 'time': 2.135059356689453, 'cx_gates': 411, 'num_gates': 511}","{'depth': 25.5, 'depth_ratio': 1.275, 'time': 0.181, 'cx_gates': 9.0, 'num_gates': 9.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,19,10,5
"{'depth': 195, 'depth_ratio': 7.8, 'time': 2.7126994132995605, 'cx_gates': 495, 'num_gates': 620}","{'depth': 54.0, 'depth_ratio': 2.16, 'time': 0.2866, 'cx_gates': 25.5, 'num_gates': 25.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,20,10,5
"{'depth': 192, 'depth_ratio': 7.68, 'time': 3.8764820098876953, 'cx_gates': 501, 'num_gates': 626}","{'depth': 1.5, 'depth_ratio': 0.06, 'time': 0.1756, 'cx_gates': 31.5, 'num_gates': 31.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,21,10,5
"{'depth': 183, 'depth_ratio': 7.32, 'time': 2.989319324493408, 'cx_gates': 489, 'num_gates': 614}","{'depth': 1.5, 'depth_ratio': 0.06, 'time': 0.0317, 'cx_gates': 22.5, 'num_gates': 22.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,22,10,5
"{'depth': 194, 'depth_ratio': 7.76, 'time': 3.3122215270996094, 'cx_gates': 543, 'num_gates': 668}","{'depth': 3.0, 'depth_ratio': 0.12, 'time': 0.4452, 'cx_gates': 15.0, 'num_gates': 15.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,23,10,5
"{'depth': 187, 'depth_ratio': 7.48, 'time': 2.785578489303589, 'cx_gates': 492, 'num_gates': 617}","{'depth': 6.5, 'depth_ratio': 0.26, 'time': 0.3799, 'cx_gates': 43.5, 'num_gates': 43.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,24,10,5
"{'depth': 248, 'depth_ratio': 8.27, 'time': 3.734488010406494, 'cx_gates': 666, 'num_gates': 816}","{'depth': 52.0, 'depth_ratio': 1.73, 'time': 0.4447, 'cx_gates': 67.5, 'num_gates': 67.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,25,10,5
"{'depth': 208, 'depth_ratio': 6.93, 'time': 3.4269585609436035, 'cx_gates': 606, 'num_gates': 756}","{'depth': 9.0, 'depth_ratio': 0.3, 'time': 0.6107, 'cx_gates': 4.5, 'num_gates': 4.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,26,10,5
"{'depth': 251, 'depth_ratio': 8.37, 'time': 4.3789145946502686, 'cx_gates': 723, 'num_gates': 873}","{'depth': 9.5, 'depth_ratio': 0.315, 'time': 0.2358, 'cx_gates': 10.5, 'num_gates': 10.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,27,10,5
"{'depth': 237, 'depth_ratio': 7.9, 'time': 4.049892425537109, 'cx_gates': 657, 'num_gates': 807}","{'depth': 12.0, 'depth_ratio': 0.4, 'time': 0.5055, 'cx_gates': 9.0, 'num_gates': 9.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,28,10,5
"{'depth': 252, 'depth_ratio': 8.4, 'time': 4.610577344894409, 'cx_gates': 594, 'num_gates': 744}","{'depth': 51.5, 'depth_ratio': 1.715, 'time': 0.9041, 'cx_gates': 21.0, 'num_gates': 21.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,29,10,5
"{'depth': 268, 'depth_ratio': 7.66, 'time': 4.347175359725952, 'cx_gates': 750, 'num_gates': 925}","{'depth': 8.5, 'depth_ratio': 0.24, 'time': 0.5939, 'cx_gates': 13.5, 'num_gates': 13.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,30,10,5
"{'depth': 241, 'depth_ratio': 6.89, 'time': 5.655155658721924, 'cx_gates': 660, 'num_gates': 835}","{'depth': 3.0, 'depth_ratio': 0.085, 'time': 0.754, 'cx_gates': 7.5, 'num_gates': 7.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,31,10,5
"{'depth': 277, 'depth_ratio': 7.91, 'time': 5.390243768692017, 'cx_gates': 756, 'num_gates': 931}","{'depth': 76.5, 'depth_ratio': 2.19, 'time': 0.1944, 'cx_gates': 54.0, 'num_gates': 54.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,32,10,5
"{'depth': 270, 'depth_ratio': 7.71, 'time': 5.596734285354614, 'cx_gates': 780, 'num_gates': 955}","{'depth': 5.0, 'depth_ratio': 0.145, 'time': 0.2782, 'cx_gates': 28.5, 'num_gates': 28.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,33,10,5
"{'depth': 278, 'depth_ratio': 7.94, 'time': 5.813334703445435, 'cx_gates': 714, 'num_gates': 889}","{'depth': 6.0, 'depth_ratio': 0.175, 'time': 0.3357, 'cx_gates': 22.5, 'num_gates': 22.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,34,10,5
"{'depth': 301, 'depth_ratio': 7.53, 'time': 5.725531339645386, 'cx_gates': 822, 'num_gates': 1022}","{'depth': 7.0, 'depth_ratio': 0.175, 'time': 0.04494, 'cx_gates': 12.0, 'num_gates': 12.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,35,10,5
"{'depth': 315, 'depth_ratio': 7.88, 'time': 5.163115501403809, 'cx_gates': 828, 'num_gates': 1028}","{'depth': 4.0, 'depth_ratio': 0.095, 'time': 0.02238, 'cx_gates': 1.5, 'num_gates': 1.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,36,10,5
"{'depth': 302, 'depth_ratio': 7.55, 'time': 5.787202835083008, 'cx_gates': 789, 'num_gates': 989}","{'depth': 90.0, 'depth_ratio': 2.25, 'time': 0.7909, 'cx_gates': 9.0, 'num_gates': 9.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,37,10,5
"{'depth': 307, 'depth_ratio': 7.67, 'time': 5.612623929977417, 'cx_gates': 855, 'num_gates': 1055}","{'depth': 81.0, 'depth_ratio': 2.025, 'time': 0.1655, 'cx_gates': 48.0, 'num_gates': 48.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,38,10,5
"{'depth': 309, 'depth_ratio': 7.72, 'time': 5.316345930099487, 'cx_gates': 846, 'num_gates': 1046}","{'depth': 18.0, 'depth_ratio': 0.45, 'time': 0.2917, 'cx_gates': 34.5, 'num_gates': 34.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,39,10,5
"{'depth': 357, 'depth_ratio': 7.93, 'time': 6.127564191818237, 'cx_gates': 948, 'num_gates': 1173}","{'depth': 19.5, 'depth_ratio': 0.435, 'time': 0.2559, 'cx_gates': 19.5, 'num_gates': 19.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,40,10,5
"{'depth': 359, 'depth_ratio': 7.98, 'time': 6.029092073440552, 'cx_gates': 912, 'num_gates': 1137}","{'depth': 9.5, 'depth_ratio': 0.21, 'time': 0.6783, 'cx_gates': 30.0, 'num_gates': 30.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,41,10,5
"{'depth': 342, 'depth_ratio': 7.6, 'time': 6.684605360031128, 'cx_gates': 969, 'num_gates': 1194}","{'depth': 27.5, 'depth_ratio': 0.61, 'time': 0.1634, 'cx_gates': 6.0, 'num_gates': 6.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,42,10,5
"{'depth': 356, 'depth_ratio': 7.91, 'time': 6.134079694747925, 'cx_gates': 945, 'num_gates': 1170}","{'depth': 11.0, 'depth_ratio': 0.245, 'time': 0.6436, 'cx_gates': 30.0, 'num_gates': 30.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,43,10,5
"{'depth': 377, 'depth_ratio': 8.38, 'time': 6.933945178985596, 'cx_gates': 972, 'num_gates': 1197}","{'depth': 1.5, 'depth_ratio': 0.03, 'time': 2.861, 'cx_gates': 0, 'num_gates': 0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,44,10,5
"{'depth': 381, 'depth_ratio': 7.62, 'time': 7.244948863983154, 'cx_gates': 1101, 'num_gates': 1351}","{'depth': 8.5, 'depth_ratio': 0.17, 'time': 0.342, 'cx_gates': 15.0, 'num_gates': 15.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,45,10,5
"{'depth': 377, 'depth_ratio': 7.54, 'time': 7.041048049926758, 'cx_gates': 990, 'num_gates': 1240}","{'depth': 9.5, 'depth_ratio': 0.19, 'time': 3.717, 'cx_gates': 34.5, 'num_gates': 34.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,46,10,5
"{'depth': 380, 'depth_ratio': 7.6, 'time': 6.73370361328125, 'cx_gates': 987, 'num_gates': 1237}","{'depth': 21.0, 'depth_ratio': 0.42, 'time': 2.998, 'cx_gates': 51.0, 'num_gates': 51.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,47,10,5
"{'depth': 385, 'depth_ratio': 7.7, 'time': 18.67012667655945, 'cx_gates': 1065, 'num_gates': 1315}","{'depth': 26.0, 'depth_ratio': 0.52, 'time': 5.776, 'cx_gates': 30.0, 'num_gates': 30.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,48,10,5
"{'depth': 423, 'depth_ratio': 8.46, 'time': 7.165368318557739, 'cx_gates': 1110, 'num_gates': 1360}","{'depth': 15.0, 'depth_ratio': 0.3, 'time': 0.8121, 'cx_gates': 30.0, 'num_gates': 30.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,49,10,5
"{'depth': 410, 'depth_ratio': 7.45, 'time': 7.646118640899658, 'cx_gates': 1113, 'num_gates': 1388}","{'depth': 10.5, 'depth_ratio': 0.195, 'time': 0.7157, 'cx_gates': 12.0, 'num_gates': 12.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,50,10,5
"{'depth': 446, 'depth_ratio': 8.11, 'time': 8.937287092208862, 'cx_gates': 1116, 'num_gates': 1391}","{'depth': 3.5, 'depth_ratio': 0.065, 'time': 0.8402, 'cx_gates': 25.5, 'num_gates': 25.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,51,10,5
"{'depth': 434, 'depth_ratio': 7.89, 'time': 16.30520248413086, 'cx_gates': 1098, 'num_gates': 1373}","{'depth': 33.0, 'depth_ratio': 0.6, 'time': 3.746, 'cx_gates': 96.0, 'num_gates': 96.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,52,10,5
"{'depth': 409, 'depth_ratio': 7.44, 'time': 8.076818466186523, 'cx_gates': 1167, 'num_gates': 1442}","{'depth': 30.0, 'depth_ratio': 0.545, 'time': 0.6133, 'cx_gates': 27.0, 'num_gates': 27.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,53,10,5
"{'depth': 450, 'depth_ratio': 8.18, 'time': 7.632074356079102, 'cx_gates': 1185, 'num_gates': 1460}","{'depth': 3.0, 'depth_ratio': 0.055, 'time': 0.1195, 'cx_gates': 16.5, 'num_gates': 16.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,54,10,5
"{'depth': 484, 'depth_ratio': 8.07, 'time': 8.909543991088867, 'cx_gates': 1239, 'num_gates': 1539}","{'depth': 54.0, 'depth_ratio': 0.9, 'time': 0.2458, 'cx_gates': 69.0, 'num_gates': 69.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,55,10,5
"{'depth': 454, 'depth_ratio': 7.57, 'time': 9.065049886703491, 'cx_gates': 1215, 'num_gates': 1515}","{'depth': 8.5, 'depth_ratio': 0.14, 'time': 0.5921, 'cx_gates': 36.0, 'num_gates': 36.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,56,10,5
"{'depth': 480, 'depth_ratio': 8.0, 'time': 8.743451833724976, 'cx_gates': 1323, 'num_gates': 1623}","{'depth': 0.5, 'depth_ratio': 0.01, 'time': 1.065, 'cx_gates': 28.5, 'num_gates': 28.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,57,10,5
"{'depth': 485, 'depth_ratio': 8.08, 'time': 8.521629095077515, 'cx_gates': 1341, 'num_gates': 1641}","{'depth': 9.0, 'depth_ratio': 0.15, 'time': 0.05073, 'cx_gates': 4.5, 'num_gates': 4.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,58,10,5
"{'depth': 505, 'depth_ratio': 8.42, 'time': 15.444742679595947, 'cx_gates': 1338, 'num_gates': 1638}","{'depth': 104.5, 'depth_ratio': 1.74, 'time': 4.508, 'cx_gates': 78.0, 'num_gates': 78.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,59,10,5
"{'depth': 562, 'depth_ratio': 8.65, 'time': 8.456516027450562, 'cx_gates': 1341, 'num_gates': 1666}","{'depth': 79.0, 'depth_ratio': 1.215, 'time': 0.4394, 'cx_gates': 103.5, 'num_gates': 103.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,60,10,5
"{'depth': 489, 'depth_ratio': 7.52, 'time': 10.396888971328735, 'cx_gates': 1311, 'num_gates': 1636}","{'depth': 9.0, 'depth_ratio': 0.14, 'time': 2.357, 'cx_gates': 4.5, 'num_gates': 4.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,61,10,5
"{'depth': 518, 'depth_ratio': 7.97, 'time': 9.2029709815979, 'cx_gates': 1347, 'num_gates': 1672}","{'depth': 14.0, 'depth_ratio': 0.215, 'time': 0.4895, 'cx_gates': 13.5, 'num_gates': 13.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,62,10,5
"{'depth': 525, 'depth_ratio': 8.08, 'time': 9.995415449142456, 'cx_gates': 1332, 'num_gates': 1657}","{'depth': 127.5, 'depth_ratio': 1.96, 'time': 1.418, 'cx_gates': 39.0, 'num_gates': 39.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,63,10,5
"{'depth': 520, 'depth_ratio': 8.0, 'time': 10.755768060684204, 'cx_gates': 1374, 'num_gates': 1699}","{'depth': 7.5, 'depth_ratio': 0.115, 'time': 0.3032, 'cx_gates': 24.0, 'num_gates': 24.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,64,10,5
"{'depth': 560, 'depth_ratio': 8.0, 'time': 15.415218353271484, 'cx_gates': 1530, 'num_gates': 1880}","{'depth': 14.5, 'depth_ratio': 0.205, 'time': 0.4784, 'cx_gates': 27.0, 'num_gates': 27.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,65,10,5
"{'depth': 548, 'depth_ratio': 7.83, 'time': 10.751654624938965, 'cx_gates': 1392, 'num_gates': 1742}","{'depth': 15.5, 'depth_ratio': 0.22, 'time': 0.348, 'cx_gates': 93.0, 'num_gates': 93.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,66,10,5
"{'depth': 536, 'depth_ratio': 7.66, 'time': 12.119248390197754, 'cx_gates': 1482, 'num_gates': 1832}","{'depth': 31.5, 'depth_ratio': 0.45, 'time': 0.8474, 'cx_gates': 67.5, 'num_gates': 67.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,67,10,5
"{'depth': 575, 'depth_ratio': 8.21, 'time': 11.895235776901245, 'cx_gates': 1515, 'num_gates': 1865}","{'depth': 17.0, 'depth_ratio': 0.245, 'time': 0.3326, 'cx_gates': 30.0, 'num_gates': 30.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,68,10,5
"{'depth': 559, 'depth_ratio': 7.99, 'time': 9.49371337890625, 'cx_gates': 1422, 'num_gates': 1772}","{'depth': 7.5, 'depth_ratio': 0.105, 'time': 1.213, 'cx_gates': 57.0, 'num_gates': 57.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,69,10,5
"{'depth': 591, 'depth_ratio': 7.88, 'time': 13.025914192199707, 'cx_gates': 1617, 'num_gates': 1992}","{'depth': 4.0, 'depth_ratio': 0.055, 'time': 1.055, 'cx_gates': 9.0, 'num_gates': 9.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,70,10,5
"{'depth': 561, 'depth_ratio': 7.48, 'time': 10.459245920181274, 'cx_gates': 1458, 'num_gates': 1833}","{'depth': 18.0, 'depth_ratio': 0.24, 'time': 1.03, 'cx_gates': 61.5, 'num_gates': 61.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,71,10,5
"{'depth': 572, 'depth_ratio': 7.63, 'time': 12.182591199874878, 'cx_gates': 1608, 'num_gates': 1983}","{'depth': 8.0, 'depth_ratio': 0.105, 'time': 0.3196, 'cx_gates': 9.0, 'num_gates': 9.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,72,10,5
"{'depth': 652, 'depth_ratio': 8.69, 'time': 12.280182838439941, 'cx_gates': 1788, 'num_gates': 2163}","{'depth': 144.5, 'depth_ratio': 1.93, 'time': 1.255, 'cx_gates': 165.0, 'num_gates': 165.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,73,10,5
"{'depth': 549, 'depth_ratio': 7.32, 'time': 12.310853481292725, 'cx_gates': 1494, 'num_gates': 1869}","{'depth': 26.5, 'depth_ratio': 0.355, 'time': 0.4512, 'cx_gates': 90.0, 'num_gates': 90.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,74,10,5
"{'depth': 627, 'depth_ratio': 7.84, 'time': 12.342396020889282, 'cx_gates': 1587, 'num_gates': 1987}","{'depth': 8.0, 'depth_ratio': 0.1, 'time': 0.533, 'cx_gates': 55.5, 'num_gates': 55.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,75,10,5
"{'depth': 626, 'depth_ratio': 7.83, 'time': 13.666599035263062, 'cx_gates': 1680, 'num_gates': 2080}","{'depth': 4.5, 'depth_ratio': 0.055, 'time': 1.083, 'cx_gates': 9.0, 'num_gates': 9.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,76,10,5
"{'depth': 628, 'depth_ratio': 7.85, 'time': 12.080040216445923, 'cx_gates': 1599, 'num_gates': 1999}","{'depth': 27.0, 'depth_ratio': 0.34, 'time': 0.6259, 'cx_gates': 78.0, 'num_gates': 78.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,77,10,5
"{'depth': 676, 'depth_ratio': 8.45, 'time': 12.478751420974731, 'cx_gates': 1743, 'num_gates': 2143}","{'depth': 2.5, 'depth_ratio': 0.03, 'time': 0.5405, 'cx_gates': 36.0, 'num_gates': 36.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,78,10,5
"{'depth': 596, 'depth_ratio': 7.45, 'time': 18.682121992111206, 'cx_gates': 1677, 'num_gates': 2077}","{'depth': 46.5, 'depth_ratio': 0.58, 'time': 2.467, 'cx_gates': 57.0, 'num_gates': 57.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,79,10,5
"{'depth': 685, 'depth_ratio': 8.06, 'time': 14.820477724075317, 'cx_gates': 1830, 'num_gates': 2255}","{'depth': 9.0, 'depth_ratio': 0.105, 'time': 4.577, 'cx_gates': 12.0, 'num_gates': 12.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,80,10,5
"{'depth': 688, 'depth_ratio': 8.09, 'time': 14.213887691497803, 'cx_gates': 1842, 'num_gates': 2267}","{'depth': 8.5, 'depth_ratio': 0.1, 'time': 1.002, 'cx_gates': 39.0, 'num_gates': 39.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,81,10,5
"{'depth': 673, 'depth_ratio': 7.92, 'time': 12.784285306930542, 'cx_gates': 1800, 'num_gates': 2225}","{'depth': 156.0, 'depth_ratio': 1.835, 'time': 0.8386, 'cx_gates': 79.5, 'num_gates': 79.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,82,10,5
"{'depth': 749, 'depth_ratio': 8.81, 'time': 20.00204849243164, 'cx_gates': 2016, 'num_gates': 2441}","{'depth': 131.0, 'depth_ratio': 1.54, 'time': 4.62, 'cx_gates': 177.0, 'num_gates': 177.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,83,10,5
"{'depth': 658, 'depth_ratio': 7.74, 'time': 13.345738410949707, 'cx_gates': 1842, 'num_gates': 2267}","{'depth': 23.5, 'depth_ratio': 0.275, 'time': 0.6734, 'cx_gates': 21.0, 'num_gates': 21.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,84,10,5
"{'depth': 700, 'depth_ratio': 7.78, 'time': 15.058459520339966, 'cx_gates': 1854, 'num_gates': 2304}","{'depth': 4.0, 'depth_ratio': 0.045, 'time': 0.4086, 'cx_gates': 30.0, 'num_gates': 30.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,85,10,5
"{'depth': 700, 'depth_ratio': 7.78, 'time': 14.810243368148804, 'cx_gates': 1818, 'num_gates': 2268}","{'depth': 13.0, 'depth_ratio': 0.145, 'time': 0.1815, 'cx_gates': 43.5, 'num_gates': 43.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,86,10,5
"{'depth': 691, 'depth_ratio': 7.68, 'time': 13.559451341629028, 'cx_gates': 1830, 'num_gates': 2280}","{'depth': 19.0, 'depth_ratio': 0.21, 'time': 2.535, 'cx_gates': 7.5, 'num_gates': 7.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,87,10,5
"{'depth': 727, 'depth_ratio': 8.08, 'time': 16.137237310409546, 'cx_gates': 2034, 'num_gates': 2484}","{'depth': 12.0, 'depth_ratio': 0.13, 'time': 0.8868, 'cx_gates': 27.0, 'num_gates': 27.0}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,88,10,5
"{'depth': 732, 'depth_ratio': 8.13, 'time': 14.06638216972351, 'cx_gates': 2013, 'num_gates': 2463}","{'depth': 0.5, 'depth_ratio': 0.005, 'time': 0.1137, 'cx_gates': 31.5, 'num_gates': 31.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,89,10,5
"{'depth': 783, 'depth_ratio': 8.24, 'time': 15.042315006256104, 'cx_gates': 1980, 'num_gates': 2455}","{'depth': 12.0, 'depth_ratio': 0.125, 'time': 0.5523, 'cx_gates': 112.5, 'num_gates': 112.5}",sabre_v020_look_05_beam_010,sabre_v020,hex_27,90,10,5
